galaxy,SN_name,SN_type,SN_ra,SN_dec,SN_xCoord,SN_yCoord,SN_co21int,SN_co21err,SN_co21ew,map_beamsize,orient_ra,orient_dec,dist,orient_posang,orient_incl,size_r25,telOrient,ImageFile150,ErrFile150,AlphaCOFile,Names,MCSN55Int,MCSN55Intval,MCSN6Int,MCSN6Intval,MCSN65Int,MCSN65Intval,MCSN7Int,MCSN7Intval,MCSN75Int,MCSN75Intval,MCSN55Mass,MCSN55Massval,MCSN6Mass,MCSN6Massval,MCSN65Mass,MCSN65Massval,MCSN7Mass,MCSN7Massval,MCSN75Mass,MCSN75Massval,MCSN_SNR_7,MCSN_SNR_7_val,MCSN_SNR_9,MCSN_SNR_9_val,MCSN_SNR_1,MCSN_SNR_1_val,MCSN_SNR_3,MCSN_SNR_3_val,MCSN_SNR_5,MCSN_SNR_5_val
ngc4303,SN2006ov,II,185.4804,4.488,202.77730073141146,338.98751565542256,-0.62759334,1.2511787,nan,0.000503635821363,185.47888,4.473744,16.99,312.4,23.5,206.59573,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4303/ngc4303_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4303/ngc4303_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4303_alphaCO21_Sun+20.fits,ngc4303_SN2006ov_,109.46815538240743,4.022378921508789,135.89059357760024,7.062232494354248,211.0259372270622,19.630990982055664,359.8696121878015,61.58129119873047,4239.4925928477205,185.2025604248047,109.46815538240743,4.022378921508789,160.23980959350635,1578930.5650283596,217.44610071072347,3370473.4123274465,979.2595626370447,10154883.68150117,nan,nan,160.23980959350635,9.044010162353516,160.23980959350635,9.044010162353516,85.86096848120077,1.9097036123275757,109.46815538240743,3.191039800643921,135.89059357760024,5.605020046234131
ngc5530,SN2007it,II,214.6067,-43.3817,390.2595866318546,373.0812908090254,3.082237,1.3917842,1.7829744,0.0003125321832383,214.6138,-43.38826,12.27,305.4,61.9,144.91765,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc5530/ngc5530_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc5530/ngc5530_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC5530_alphaCO21_Sun+20.fits,ngc5530_SN2007it_,9.89609605449723,2.6960041522979736,251.37635244683176,5.921244144439697,1369.6255052591002,19.180641174316406,nan,nan,nan,nan,9.89609605449723,2.6960041522979736,282.34876816886987,1066348.035252076,1484.928960919834,3251208.533505086,nan,nan,nan,nan,209.13964675767056,7.395711898803711,292.99350230334113,9.033976554870605,9.89609605449723,3.8136649131774902,9.89609605449723,3.8136649131774902,93.39748072480619,5.251963138580322
ngc7793,SN2008bk,II,359.4601,-32.556,104.61854343784563,146.2301768465765,-0.0075710528,0.17158689,nan,0.002219068508634,359.45758,-32.591072,3.62,290.0,50.0,310.54272,7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc7793/ngc7793_7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc7793/ngc7793_7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC7793_alphaCO21_Sun+20.fits,ngc7793_SN2008bk_,991.2311519693375,2.095696210861206,2241.0074222166945,6.060627460479736,nan,nan,nan,nan,nan,nan,991.2311519693375,2.095696210861206,2241.0074222166945,1035235.8125,nan,nan,nan,nan,nan,nan,1022.1743368448482,7.739570617675781,1027.2564464240581,9.140925407409668,92.60624596843604,1.0643938779830933,139.60649446981319,3.01495099067688,225.1157340552116,5.32105016708374
ngc2997,SN2008eh,unclassified,146.4507,-31.1791,153.98999644262688,695.4058331767972,15.87045,0.5928071,5.444655,0.0004911204571882,146.41164,-31.19109,14.06,108.1,33.0,307.69553,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc2997/ngc2997_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc2997/ngc2997_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC2997_alphaCO21_Sun+20.fits,ngc2997_SN2008eh_,7.664398908642832,13.199077606201172,7.664398908642832,13.199077606201172,70.17226738951437,18.901578903198242,4553.796028079081,61.1678581237793,9293.976645508863,187.260009765625,7.664398908642832,13.199077606201172,7.664398908642832,2485703.2724017925,55.53661225628159,3293371.1545287645,4566.297421903666,10263073.391534664,nan,nan,7.664398908642832,28.017152786254883,7.664398908642832,28.017152786254883,7.664398908642832,28.017152786254883,7.664398908642832,28.017152786254883,7.664398908642832,28.017152786254883
ngc3627,SN2009hd,II,170.0707,12.9796,139.6131050423376,325.1490303240861,68.404076,1.8574204,17.742697,0.0004517319625788,170.06252,12.9915,11.32,173.1,57.3,308.40494,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc3627/ngc3627_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc3627/ngc3627_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC3627_alphaCO21_Sun+20.fits,ngc3627_SN2009hd_,11.544233889814256,114.62438201904297,11.544233889814256,114.62438201904297,11.544233889814256,114.62438201904297,11.544233889814256,114.62438201904297,53.218515511594504,200.90882873535156,11.544233889814256,114.62438201904297,11.544233889814256,15237371.03110325,11.544233889814256,15237371.03110325,11.544233889814256,15237371.03110325,95.91566062143646,33157214.068388145,11.544233889814256,108.57203674316406,11.544233889814256,108.57203674316406,11.544233889814256,108.57203674316406,11.544233889814256,108.57203674316406,11.544233889814256,108.57203674316406
ngc1559,SN2009ib,II,64.4167,-62.7776,299.57218832743223,427.403589217835,3.5123987,1.2494718,2.8059413,0.0003463939709418,64.40238,-62.78341,19.44,244.5,65.4,125.63808,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1559/ngc1559_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1559/ngc1559_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1559_alphaCO21_Sun+20.fits,ngc1559_SN2009ib_,15.92835670677876,4.624680042266846,92.38535516794158,5.939242362976074,511.52872258413163,19.06941795349121,617.2470450639626,60.712890625,nan,nan,15.92835670677876,4.624680042266846,137.27188714798734,1011850.3915969005,532.4808778284115,4004136.2408813313,637.1610023001642,10384090.436584277,nan,nan,169.36338310888422,7.859261989593506,201.1761053021419,9.496081352233887,15.92835670677876,4.954246520996094,15.92835670677876,4.954246520996094,53.75409515262569,5.846046447753906
ngc1566,SN2010el,Ia,64.9951,-54.944,333.0888088615794,351.7049348962778,15.126432,1.4931785,6.447685,0.0003484111476313,65.00159,-54.93801,17.69,214.7,29.5,216.83093,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1566/ngc1566_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1566/ngc1566_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1566_alphaCO21_Sun+20.fits,ngc1566_SN2010el_,7.614765089822285,14.904770851135254,7.614765089822285,14.904770851135254,35.94087356802814,18.895112991333008,457.6777133849451,58.82911682128906,1958.7646357425654,191.45494079589844,7.614765089822285,14.904770851135254,7.614765089822285,1735857.0512387953,92.69353835092997,3479936.488563135,627.1391235487512,10378658.978645608,2016.0412841871103,33385192.153638754,7.614765089822285,13.731280326843262,7.614765089822285,13.731280326843262,7.614765089822285,13.731280326843262,7.614765089822285,13.731280326843262,7.614765089822285,13.731280326843262
ngc4945,SN2011ja,II,196.2963,-49.5242,284.0064230617902,111.34989236937538,48.65194,0.72480214,11.3481,0.002193771937916,196.36377,-49.467907,3.47,43.83,90.0,700.03754,7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4945/ngc4945_7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4945/ngc4945_7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4945_alphaCO21_Sun+20.fits,ngc4945_SN2011ja_,-144185975220.88434,2.7700884342193604,-3705638695.199528,51.088600158691406,-3705638695.199528,51.088600158691406,-981360464.4445708,268.54248046875,-981360464.4445708,268.54248046875,-144185975220.88434,2.7700884342193604,-3705638695.199528,8726613.0,-3705638695.199528,8726613.0,-981360464.4445708,45870632.0,-981360464.4445708,45870632.0,-4840263223.189572,8.786944389343262,-4259359762.7690954,9.60826301574707,-144185975220.88434,5.191666603088379,-144185975220.88434,5.191666603088379,-144185975220.88434,5.191666603088379
ngc3239,SN2012A,II,156.2808,17.1541,154.78836138615736,47.086512314478114,0.0,0.8119465,nan,0.0003561811832922,156.27031,17.163702,10.86,72.9,60.3,108.42295,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc3239/ngc3239_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc3239/ngc3239_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC3239_alphaCO21_Sun+20.fits,ngc3239_SN2012A_,816.4988728454339,5.244786262512207,873.137036225449,5.8687896728515625,nan,nan,nan,nan,nan,nan,816.4988728454339,5.244786262512207,816.4988728454339,1041481.8217680132,nan,nan,nan,nan,nan,nan,2674.7867850582084,7.475461006164551,2737.2041687915093,9.097108840942383,92.59223386935817,1.1127103567123413,816.4988728454339,3.030200481414795,2451.9390522282947,5.105957508087158
ngc4424,SN2012cg,Ia,186.8035,9.4203,78.07938021320132,115.08377746293014,-0.522859,0.97705775,nan,0.000316349305137,186.7982,9.420637,16.2,88.3,58.2,91.22656,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4424/ngc4424_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4424/ngc4424_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4424_alphaCO21_Sun+20.fits,ngc4424_SN2012cg_,410.66954858178303,3.3611042499542236,457.73016136734645,6.597063064575195,575.4656488040156,20.75940704345703,881.8393134276538,58.73865509033203,nan,nan,410.66954858178303,3.3611042499542236,481.26907199555865,1195019.5304326792,599.0226124801072,3564421.250705434,1973.8455410750933,10655531.507023944,nan,nan,457.73016136734645,7.1056108474731445,481.26907199555865,9.184749603271484,130.1007508459305,1.1138054132461548,410.66954858178303,3.6473512649536133,434.19667597119206,5.240959167480469
ngc1365,SN2012fr,Ia,53.4006,-36.1268,390.2906744443858,389.8499395285312,-2.3150725,1.1174963,nan,0.0003829740084505,53.40152,-36.140404,19.57,201.1,55.4,360.67926,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1365/ngc1365_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1365/ngc1365_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1365_alphaCO21_Sun+20.fits,ngc1365_SN2012fr_,362.7857036809737,3.2033941745758057,492.2313653393689,7.145944118499756,1099.6273043580716,18.768064498901367,3998.2117111553916,58.720176696777344,4305.88418031494,185.48451232910156,362.7857036809737,3.2033941745758057,577.1392044317796,1019271.0144141498,3350.071704233395,3222674.5951196942,4086.0443496714825,10204010.570624942,4381.144355590347,35301554.526897766,580.0675652669759,7.296112537384033,668.5397836483108,9.221379280090332,119.77361394802969,1.5395824909210205,362.7857036809737,3.0410430431365967,533.6022315177057,5.458340167999268
ngc0628,SN2013ej,II,24.2007,15.7586,333.46022572413716,356.77980642079694,5.7713037,1.9949342,nan,0.0003114595189268,24.173855,15.783643,9.84,20.7,8.9,296.56592,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc0628/ngc0628_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc0628/ngc0628_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC0628_alphaCO21_Sun+20.fits,ngc0628_SN2013ej_,97.87335683310963,2.7534096240997314,1041.8493291343557,5.918017864227295,1905.584387738541,18.792024612426758,nan,nan,nan,nan,97.87335683310963,2.7534096240997314,1039.571024101005,1001615.4525589489,1914.4065819586717,3210149.281739499,nan,nan,nan,nan,763.7638635834201,7.065454959869385,804.1722443636075,9.06252670288086,4.179389857316039,1.5650715827941895,97.87335683310963,3.022393226623535,646.0055360564204,5.020193576812744
ngc4254,SN2014L,Ic,184.7029,14.4121,266.1503904555237,160.92822020115597,43.083294,1.0075488,7.9191947,0.000494815869629,184.7068,14.416412,13.1,68.1,34.4,151.0502,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4254/ngc4254_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4254/ngc4254_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4254_alphaCO21_Sun+20.fits,ngc4254_SN2014L_,10.971624901057561,45.09716796875,10.971624901057561,45.09716796875,10.971624901057561,45.09716796875,82.43568160821998,61.117801666259766,nan,nan,10.971624901057561,45.09716796875,10.971624901057561,5796871.708466632,10.971624901057561,5796871.708466632,154.7197015810027,11178244.521749549,nan,nan,10.971624901057561,61.789512634277344,10.971624901057561,61.789512634277344,10.971624901057561,61.789512634277344,10.971624901057561,61.789512634277344,10.971624901057561,61.789512634277344
ngc4303,SN2014dt,Ia,185.4899,4.4718,117.55593676008563,193.2507615691672,0.83079255,0.97850513,nan,0.000503635821363,185.47888,4.473744,16.99,312.4,23.5,206.59573,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4303/ngc4303_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4303/ngc4303_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4303_alphaCO21_Sun+20.fits,ngc4303_SN2014dt_,59.28866404829043,3.0356876850128174,120.27513131662043,6.4309821128845215,240.83996113327603,18.87255096435547,2644.0569341556984,80.04247283935547,3308.9280214118553,185.2025604248047,59.28866404829043,3.0356876850128174,144.84520333262105,1140256.0672814087,274.4253783611387,3462436.0009200023,2678.267932495609,13314126.77643805,nan,nan,144.84520333262105,9.139185905456543,144.84520333262105,9.139185905456543,27.65948877837454,2.245882272720337,59.28866404829043,3.2185468673706055,98.82836075279525,5.161736488342285
ngc5128,SN2016adj,II,201.3505,-43.016,226.2426565431022,145.08138963317262,67.57131,1.4254165,35.12788,0.002258955715078,201.36507,-43.01911,3.69,32.17,45.33,767.57574,7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc5128/ngc5128_7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc5128/ngc5128_7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC5128_alphaCO21_Sun+20.fits,ngc5128_SN2016adj_,12.715134597078116,67.5713119506836,12.715134597078116,67.5713119506836,12.715134597078116,67.5713119506836,12.715134597078116,67.5713119506836,nan,nan,12.715134597078116,67.5713119506836,12.715134597078116,11542080.0,12.715134597078116,11542080.0,12.715134597078116,11542080.0,nan,nan,12.715134597078116,47.40460968017578,12.715134597078116,47.40460968017578,12.715134597078116,47.40460968017578,12.715134597078116,47.40460968017578,12.715134597078116,47.40460968017578
ngc3627,SN2016cok,II,170.0797,12.9825,61.367765356577905,351.20979461614627,4.8749094,1.2110753,3.370604,0.0004517319625788,170.06252,12.9915,11.32,173.1,57.3,308.40494,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc3627/ngc3627_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc3627/ngc3627_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC3627_alphaCO21_Sun+20.fits,ngc3627_SN2016cok_,10.442954646936867,5.222754001617432,49.806157174113146,6.227537155151367,528.041874197307,18.6270694732666,1468.157482538937,61.601722717285156,3032.4507034145836,185.3595428466797,10.442954646936867,5.222754001617432,64.43700100518274,1043971.9143676105,598.424952707856,3196103.9187772633,1475.895228726785,10072247.744576907,3384.587995083437,32383661.20172397,10.442954646936867,7.594663619995117,49.806157174113146,9.096892356872559,10.442954646936867,7.594663619995117,10.442954646936867,7.594663619995117,10.442954646936867,7.594663619995117
ngc1672,SN2017gax,Ib/c,71.4561,-59.2451,141.99209028039974,128.8067849585691,7.5910697,0.95719075,5.087848,0.0005367684873776,71.42704,-59.247257,19.4,134.3,42.6,184.55309,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1672/ngc1672_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1672/ngc1672_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1672_alphaCO21_Sun+20.fits,ngc1672_SN2017gax_,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ngc1068,SN2018ivc,II,40.672,-0.0088,41.400000046852824,53.87249997022789,127.77749,0.6721418,32.0753,0.002414131938401,40.66973,-0.0132779,13.97,72.65,34.7,183.28261,7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1068/ngc1068_7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc1068/ngc1068_7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC1068_alphaCO21_Sun+20.fits,ngc1068_SN2018ivc_,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ngc4321,SN2019ehk,Ib,185.7339,15.8261,226.5345602297337,297.43737308210586,1.0024955,1.6639854,4.194681,0.000462934650464,185.72887,15.822304,15.21,156.2,38.5,182.86105,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4321/ngc4321_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4321/ngc4321_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4321_alphaCO21_Sun+20.fits,ngc4321_SN2019ehk_,81.57654577199911,3.4355125427246094,130.93504132602558,6.022129058837891,1064.062416921636,18.679018020629883,1231.9513553710517,59.61270523071289,1349.425336431593,188.4044647216797,81.57654577199911,3.4355125427246094,424.53207078351153,1113098.0372082551,1129.5755148778485,3345923.8795926166,1281.9356074259354,10157574.947528584,1906.1889435310577,32134413.43905597,156.85571457668874,7.013576507568359,404.4829523708577,9.617009162902832,32.09613371628048,1.5041652917861938,81.57654577199911,3.1061649322509766,130.93504132602558,6.388558387756348
ngc0628,SN2019krl,II,24.2068,15.7795,227.48504797816918,732.1448775793053,0.2809551,1.2958647,nan,0.0003114595189268,24.173855,15.783643,9.84,20.7,8.9,296.56592,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc0628/ngc0628_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc0628/ngc0628_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC0628_alphaCO21_Sun+20.fits,ngc0628_SN2019krl_,754.8017888319929,1.9403250217437744,1077.66215004106,5.914911270141602,1384.614046048056,18.693458557128906,nan,nan,nan,nan,754.8017888319929,1.9403250217437744,1096.4684335013435,1018331.5638491693,1403.889831817095,3187967.818395557,nan,nan,nan,nan,875.2742506894677,7.001357078552246,1068.2654177048637,9.2630033493042,3.2356139107476336,1.629622220993042,386.11662360698585,3.004162549972534,781.6694045568804,5.000779151916504
ngc0300,SN2019qyl,II,13.7399,-37.6444,124.97990204934794,202.45166439134732,-0.41793606,0.4800788,nan,0.002271061982879,13.723024,-37.684475,2.09,114.3,39.8,582.26587,7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc0300/ngc0300_7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc0300/ngc0300_7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC0300_alphaCO21_Sun+20.fits,ngc0300_SN2019qyl_,319.1694138992419,1.927222728729248,nan,nan,nan,nan,nan,nan,nan,nan,291.6161338593793,1.927222728729248,nan,nan,nan,nan,nan,nan,nan,nan,189.58728376213375,7.055360317230225,260.921294458901,9.124639511108398,43.2983145368518,1.5906935930252075,68.73226104992987,3.044600486755371,114.04623946350861,5.0091047286987305
ngc4303,SN2020jfo,II,185.4602,4.4817,384.5072981494762,282.48710935329683,2.1475408,0.9978762,nan,0.000503635821363,185.47888,4.473744,16.99,312.4,23.5,206.59573,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4303/ngc4303_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4303/ngc4303_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4303_alphaCO21_Sun+20.fits,ngc4303_SN2020jfo_,62.58017443150858,3.2031004428863525,340.1946381651217,6.6396379470825195,438.3940231835825,18.964431762695312,5211.1758803108705,60.47423553466797,5514.696745259977,187.87232971191406,62.58017443150858,3.2031004428863525,340.1946381651217,1040160.1618910985,472.52224566256183,3429893.327907578,5260.112379244555,10068661.55840519,nan,nan,370.17070391591375,7.323169708251953,404.3008794622045,12.777774810791016,17.318367624047823,1.0537772178649902,62.58017443150858,3.204697847366333,142.43561812322028,5.41445779800415
ngc4457,SN2020nvb,Ia,187.245,3.5728,183.98007804730452,193.58000473666854,14.789048,2.2111452,6.346348,0.0003086113495887,187.24593,3.57062,15.1,78.7,17.4,83.77631,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4457/ngc4457_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4457/ngc4457_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4457_alphaCO21_Sun+20.fits,ngc4457_SN2020nvb_,9.46752153956036,12.403838157653809,9.46752153956036,12.403838157653809,97.02469083668528,18.54210662841797,247.31817045075155,61.584964752197266,573.0234061385977,188.48834228515625,9.46752153956036,12.403838157653809,9.46752153956036,1481702.3514246775,146.15106310788283,3211941.1055313926,277.96195652816635,10012268.969740788,nan,nan,9.46752153956036,10.149463653564453,9.46752153956036,10.149463653564453,9.46752153956036,10.149463653564453,9.46752153956036,10.149463653564453,9.46752153956036,10.149463653564453
ngc4321,SN2020oi,Ic,185.7289,15.8236,269.85879623875906,275.31590763214297,14.004269,2.045856,10.249046,0.000462934650464,185.72887,15.822304,15.21,156.2,38.5,182.86105,12m+7m+tp,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4321/ngc4321_12m+7m+tp_co21_150pc_broad_mom0.fits,/data/tycho/0/leroy.42/reduction/alma/phangs-alma/derived/ngc4321/ngc4321_12m+7m+tp_co21_150pc_broad_emom0.fits,/data/kant/0/sun.1608/PHANGS/ALMA/alphaCO/NGC4321_alphaCO21_Sun+20.fits,ngc4321_SN2020oi_,6.601320975171955,18.59952735900879,6.601320975171955,18.59952735900879,6.601320975171955,18.59952735900879,134.50338895202384,64.76637268066406,200.77477726001385,185.59841918945312,6.601320975171955,18.59952735900879,6.601320975171955,2013784.4025115792,74.07322269598549,3582029.9827647787,160.61608705325347,10507253.474934312,250.05261898325003,38852692.22585831,6.601320975171955,11.264246940612793,6.601320975171955,11.264246940612793,6.601320975171955,11.264246940612793,6.601320975171955,11.264246940612793,6.601320975171955,11.264246940612793
